fly			I	L	Tsotsitaal
fmp			I	L	Fe'fe'
fmu			I	L	Muria, Far Western
fng			I	L	Fanagalo
fni			I	L	Fania
fod			I	L	Foodo
foi			I	L	Foi
fom			I	L	Foma
fon	fon		I	L	Fon
for			I	L	Fore
fos			I	E	Siraya
fpe			I	L	Fernando Po Creole English
fqs			I	L	Fas
fra	fra	fr	I	L	French
frc			I	L	French, Cajun
frd			I	L	Fordata
fri			I	L	Frisian, Western
frk			I	E	Frankish
frm	frm		I	H	French, Middle (ca.1400-1600)
fro	fro		I	H	French, Old (842-Ca.1400)
frp			I	L	Franco-Provençal
frq			I	L	Forak
frr			I	L	Frisian, Northern
frs	frs		I	L	Frisian, Eastern
frt			I	L	Fortsenal
fry		fy	M	L	Frisian
fse			I	L	Finnish Sign Language
fsl			I	L	French Sign Language
fss			I	L	Finnish-Swedish Sign Language
fub			I	L	Fulfulde, Adamawa
fuc			I	L	Pulaar
fud			I	L	Futuna, East
fue			I	L	Fulfulde, Borgu
fuf			I	L	Pular
fuh			I	L	Fulfulde, Western Niger
fui			I	L	Fulfulde, Bagirmi
fuj			I	L	Ko
ful	ful	ff	M	L	Fulah
fum			I	L	Fum
fun			I	L	Fulniô
fuq			I	L	Fulfulde, Central-Eastern Niger
fur	fur		I	L	Friulian
fut			I	L	Futuna-Aniwa
fuu			I	L	Furu
fuv			I	L	Fulfulde, Nigerian
fuy			I	L	Fuyug
fvr			I	L	Fur
fwa			I	L	Fwâi
fwe			I	L	Fwe
gaa	gaa		I	L	Ga
gab			I	L	Gabri
gad			I	L	Gaddang
gae			I	L	Guarequena
gaf			I	L	Gende
gag			I	L	Gagauz
gah			I	L	Alekano
gai			I	L	Borei
gaj			I	L	Gadsup
gak			I	L	Gamkonora
gal			I	L	Galoli
gam			I	L	Kandawo
gan			I	L	Chinese, Gan
gao			I	L	Gants
gap			I	L	Gal
gaq			I	L	Gata'
gar			I	L	Galeya
gas			I	L	Garasia, Adiwasi
gat			I	L	Kenati
gau			I	L	Gadaba, Mudhili
gav			I	L	Gabutamon
gaw			I	L	Nobonob
gax			I	L	Oromo, Borana-Arsi-Guji
gay	gay		I	L	Gayo
gaz			I	L	Oromo, West Central
gba	gba		M	L	Gbaya (Central African Republic)
gbb			I	L	Kaytetye
gbc			I	L	Garawa
gbd			I	L	Karadjeri
gbe			I	L	Niksek
gbf			I	L	Gaikundi
gbg			I	L	Gbanziri
gbh			I	L	Gbe, Defi
gbi			I	L	Galela
gbj			I	L	Gadaba, Bodo
gbk			I	L	Gaddi
gbl			I	L	Gamit
gbm			I	L	Garhwali
gbn			I	L	Mo'da
gbo			I	L	Grebo, Northern
gbp			I	L	Gbaya-Bossangoa
gbq			I	L	Gbaya-Bozoum
gbr			I	L	Gbagyi
gbs			I	L	Gbe, Gbesi
gbu			I	L	Gagadu
gbv			I	L	Gbanu
gbx			I	L	Gbe, Eastern Xwla
gby			I	L	Gbari
gbz			I	L	Dari, Zoroastrian
gcc			I	L	Mali
gcd			I	L	Ganggalida
gce			I	E	Galice
gcf			I	L	Guadeloupean Creole French
gcl			I	L	Grenadian Creole English
gcn			I	L	Gaina
gcr			I	L	Guianese Creole French
gct			I	L	German, Colonia Tovar
gda			I	L	Lohar, Gade
gdb			I	L	Gadaba, Pottangi Ollar
gdc			I	L	Gugu Badhun
gdd			I	L	Gedaged
gde			I	L	Gude
gdf			I	L	Guduf-Gava
gdg			I	L	Ga'dang
gdh			I	L	Gadjerawang
gdi			I	L	Gundi
gdj			I	L	Gurdjar
gdk			I	L	Gadang
gdl			I	L	Dirasha
gdm			I	L	Laal
gdn			I	L	Umanakaina
gdo			I	L	Ghodoberi
gdq			I	L	Mehri
gdr			I	L	Wipi
gdu			I	L	Gudu
gdx			I	L	Godwari
gea			I	L	Geruma
geb			I	L	Kire
gec			I	L	Grebo, Gboloo
ged			I	L	Gade
geg			I	L	Gengle
geh			I	L	German, Hutterite
gei			I	L	Gebe
gej			I	L	Gen
gek			I	L	Yiwom
gel			I	L	Kag-Fer-Jiir-Koor-Ror-Us-Zuksun
gen			I	L	Geman Deng
geq			I	L	Geme
ges			I	L	Geser-Gorom
gew			I	L	Gera
gex			I	L	Garre
gey			I	L	Enya
gez	gez		I	A	Geez
gfk			I	L	Patpatar
gft			I	E	Gafat
gga			I	L	Gao
ggb			I	L	Gbii
ggd			I	L	Gugadj
gge			I	L	Guragone
ggg			I	L	Gurgula
ggh			I	L	Garreh-Ajuran
ggk			I	E	Kungarakany
ggl			I	L	Ganglau
ggn			I	L	Gurung, Eastern
ggo			I	L	Gondi, Southern
ggr			I	E	Aghu Tharnggalu
ggt			I	L	Gitua
ggu			I	L	Gagu
ggw			I	L	Gogodala
gha			I	L	Ghadamès
ghc			I	E	Gaelic, Hiberno-Scottish
ghe			I	L	Ghale, Southern
ghh			I	L	Ghale, Northern
ghk			I	L	Karen, Geko
ghl			I	L	Ghulfan
ghn			I	L	Ghanongga
gho			I	E	Ghomara
ghr			I	L	Ghera
ghs			I	L	Guhu-Samane
ght			I	L	Ghale, Kutang
gia			I	L	Kitja
gib			I	L	Gibanawa
gic			I	L	Gail
gid			I	L	Gidar
gig			I	L	Goaria
gil	gil		I	L	Gilbertese
gim			I	L	Gimi (Eastern Highlands)
gin			I	L	Hinukh
gio			I	L	Gelao
gip			I	L	Gimi (West New Britain)
giq			I	L	Gelao, Green
gir			I	L	Gelao, Red
gis			I	L	Giziga, North
git			I	L	Gitxsan
giw			I	L	Gelao, White
gix			I	L	Gilima
giy			I	L	Giyug
giz			I	L	Giziga, South
gji			I	L	Geji
gjk			I	L	Koli, Kachi
gjn			I	L	Gonja
gju			I	L	Gujari
gka			I	L	Guya
gke			I	L	Ndai
gkn			I	L	Gokana
gkp			I	L	Kpelle, Guinea
gla	gla	gd	I	L	Gaelic (Scots)
glc			I	L	Bon Gula
gld			I	L	Nanai
gle	gle	ga	I	L	Irish
glg	glg	gl	I	L	Gallegan
glh			I	L	Pashayi, Northwest
gli			I	E	Guliguli
glj			I	L	Gula Iro
glk			I	L	Gilaki
glo			I	L	Galambu
glr			I	L	Glaro-Twabo
gls			I	C	Glosa
glu			I	L	Gula (Chad)
glv	glv	gv	I	E	Manx
glw			I	L	Glavda
gly			I	E	Gule
gma			I	L	Gambera
gmb			I	L	Gula'alaa
gmd			I	L	Mághdì
gmh	gmh		I	H	German, Middle High (ca.1050-1500)
gmn			I	L	Gimnime
gmo			I	L	Gamo-Gofa-Dawro
gmu			I	L	Gumalu
gmx			I	L	Magoma
gmy			I	A	Greek, Mycenaean
gna			I	L	Kaansa
gnb			I	L	Gangte
gnc			I	E	Guanche
gnd			I	L	Zulgo-Gemzek
gng			I	L	Ngangam
gnh			I	L	Lere
gni			I	L	Gooniyandi
gnk			I	L	//Gana
gnl			I	E	Gangulu
gnm			I	L	Ginuman
gnn			I	L	Gumatj
gno			I	L	Gondi, Northern
gnq			I	L	Gana
gnr			I	E	Gureng Gureng
gnt			I	L	Guntai
gnu			I	L	Gnau
gnw			I	L	Guaraní, Western Bolivian
gnz			I	L	Ganzi
goa			I	L	Guro
gob			I	L	Playero
goc			I	L	Gorakor
god			I	L	Godié
goe			I	L	Gongduk
gog			I	L	Gogo
goh	goh		I	H	German, Old High (ca.750-1050)
goi			I	L	Gobasi
goj			I	L	Gowlan
gok			I	L	Gowli
gol			I	L	Gola
gom			I	L	Konkani, Goanese
gon	gon		M	L	Gondi
goo			I	L	Gone Dau
gop			I	L	Yeretuar
goq			I	L	Gorap
gor	gor		I	L	Gorontalo
gos			I	L	Gronings
got	got		I	A	Gothic
gou			I	L	Gavar
gow			I	L	Gorowa
gox			I	L	Gobu
goy			I	L	Goundo
goz			I	L	Gozarkhani
gpa			I	L	Gupa-Abawa
gpn			I	L	Taiap
gqa			I	L	Ga'anda
gqi			I	L	Guiqiong
gqn			I	E	Guana (Brazil)
gqr			I	L	Gor
gra			I	L	Garasia, Rajput
grb	grb		M	L	Grebo
grc	grc		I	H	Greek, Ancient (to 1453)
grd			I	L	Guruntum-Mbaaru
grg			I	L	Madi
grh			I	L	Gbiri-Niragu
gri			I	L	Ghari
grj			I	L	Grebo, Southern
grm			I	L	Kota Marudu Talantang
grn	grn	gn	M	L	Guarani
gro			I	L	Groma
grq			I	L	Gorovu
grr			I	L	Taznatit
grs			I	L	Gresi
grt			I	L	Garo
gru			I	L	Kistane
grv			I	L	Grebo, Central
grw			I	L	Gweda
grx			I	L	Guriaso
gry			I	L	Grebo, Barclayville
grz			I	L	Guramalum
gsc			I	L	Gascon
gse			I	L	Ghanaian Sign Language
gsg			I	L	German Sign Language
gsl			I	L	Gusilay
gsm			I	L	Guatemalan Sign Language
gsn			I	L	Gusan
gsp			I	L	Wasembo
gss			I	L	Greek Sign Language
gsw	gsw		I	L	Schwyzerdütsch
gta			I	L	Guató
gti			I	L	Gbati-ri
gua			I	L	Shiki
gub			I	L	Guajajára
guc			I	L	Wayuu
gud			I	L	Dida, Yocoboué
gue			I	L	Gurinji
guf			I	L	Gupapuyngu
gug			I	L	Guaraní, Paraguayan
guh			I	L	Guahibo
gui			I	L	Guaraní, Eastern Bolivian
guj	guj	gu	I	L	Gujarati
guk			I	L	Gumuz
gul			I	L	Sea Island Creole English
gum			I	L	Guambiano
gun			I	L	Guaraní, Mbyá
guo			I	L	Guayabero
gup			I	L	Gunwinggu
guq			I	L	Aché
gur			I	L	Farefare
gus			I	L	Guinean Sign Language
gut			I	L	Maléku Jaíka
guu			I	L	Yanomamö
guv			I	E	Gey
guw			I	L	Gun
gux			I	L	Gourmanchéma
guz			I	L	Gusii
gva			I	L	Guana (Paraguay)
gvc			I	L	Guanano
gve			I	L	Duwet
gvf			I	L	Golin
gvj			I	L	Guajá
gvl			I	L	Gulay
gvm			I	L	Gurmana
gvn			I	L	Kuku-Yalanji
gvo			I	L	Gavião Do Jiparaná
gvp			I	L	Gavião, Pará
gvr			I	L	Gurung, Western
gvs			I	L	Gumawana
gvy			I	E	Guyani
gwa			I	L	Mbato
gwb			I	L	Gwa
gwc			I	L	Kalami
gwd			I	L	Gawwada
gwe			I	L	Gweno
gwf			I	L	Gowro
gwg			I	L	Moo
gwi	gwi		I	L	Gwich´in
gwj			I	L	/Gwi
gwn			I	L	Gwandara
gwr			I	L	Gwere
gwt			I	L	Gawar-Bati
gwu			I	L	Guwamu
gww			I	L	Kwini
gwx			I	L	Gua
gxx			I	L	Wè Southern
gya			I	L	Gbaya, Northwest
gyb			I	L	Garus
gyd			I	L	Kayardild
gye			I	L	Gyem
gyf			I	L	Gungabula
gyg			I	L	Gbayi
gyi			I	L	Gyele
gym			I	L	Ngäbere
gyn			I	L	Guyanese Creole English
gyr			I	L	Guarayu
gyy			I	L	Gunya
gza			I	L	Ganza
gzi			I	L	Gazi
gzn			I	L	Gane
haa			I	L	Han
hab			I	L	Hanoi Sign Language
hac			I	L	Gurani
had			I	L	Hatam
hae			I	L	Oromo, Eastern
haf			I	L	Haiphong Sign Language
hag			I	L	Hanga
hah			I	L	Hahon
hai	hai		M	L	Haida
haj			I	L	Hajong
hak			I	L	Chinese, Hakka
hal			I	L	Halang
ham			I	L	Hewa
han			I	L	Hangaza
hao			I	L	Hakö
hap			I	L	Hupla
haq			I	L	Ha
har			I	L	Harari
has			I	L	Haisla
hat	hat	ht	I	L	Haitian; Haitian Creole
hau	hau	ha	I	L	Hausa
hav			I	L	Havu
haw	haw		I	L	Hawaiian
hax			I	L	Haida, Southern
hay			I	L	Haya
haz			I	L	Hazaragi
hba			I	L	Hamba
hbb			I	L	Huba
hbn			I	L	Heiban
hbo			I	H	Hebrew, Ancient
hbs		sh	M	L	Serbo-Croatian
hbu			I	L	Habu
hca			I	L	Andaman Creole Hindi
hch			I	L	Huichol
hdn			I	L	Haida, Northern
hds			I	L	Honduras Sign Language
hdy			I	L	Hadiyya
hea			I	L	Hmong, Northern Qiandong
heb	heb	he	I	L	Hebrew
hed			I	L	Herdé
heg			I	L	Helong
heh			I	L	Hehe
hei			I	L	Heiltsuk
hem			I	L	Hemba
her	her	hz	I	L	Herero
hgm			I	L	Hai//om
hgw			I	L	Haigwai
hhr			I	L	Kerak
hia			I	L	Lamang
hib			I	E	Hibito
hid			I	L	Hidatsa
hif			I	L	Hindustani, Fijian
hig			I	L	Kamwe
hih			I	L	Pamosu
hii			I	L	Hinduri
hij			I	L	Hijuk
hik			I	L	Seit-Kaitetu
hil	hil		I	L	Hiligaynon
hin	hin	hi	I	L	Hindi
hio			I	L	Tsoa
hir			I	L	Himarimã
hit	hit		I	A	Hittite
hiw			I	L	Hiw
hix			I	L	Hixkaryána
hka			I	L	Kahe
hke			I	L	Hunde
hla			I	L	Halia
hlb			I	L	Halbi
hld			I	L	Halang Doan
hlt			I	L	Nga La
hlu			I	A	Luwian, Hieroglyphic
hma			I	L	Hmong, Southern Mashan
hmb			I	L	Songhay, Humburi Senni
hmc			I	L	Hmong, Central Huishui
hmd			I	L	Hmong, Northeastern Dian
hme			I	L	Hmong, Eastern Huishui
hmf			I	L	Hmong Don
hmg			I	L	Hmong, Southwestern Guiyang
hmh			I	L	Hmong, Southwestern Huishui
hmi			I	L	Hmong, Northern Huishui
hmj			I	L	Hmong, Chonganjiang
hmk			I	E	Maek
hml			I	L	Hmong, Luopohe
hmm			I	L	Hmong, Central Mashan
hmn	hmn		M	L	Hmong
hmo	hmo	ho	I	L	Hiri Motu
hmp			I	L	Hmong, Northern Mashan
hmq			I	L	Hmong, Eastern Qiandong
hmr			I	L	Hmar
hms			I	L	Hmong, Southern Qiandong
hmt			I	L	Hamtai
hmu			I	L	Hamap
hmv			I	L	Hmong Dô
hmw			I	L	Hmong, Western Mashan
hmy			I	L	Hmong, Southern Guiyang
hmz			I	L	Hmong Shua
hna			I	L	Mina (Cameroon)
hnd			I	L	Hindko, Southern
hne			I	L	Chhattisgarhi
hnh			I	L	//Ani
hni			I	L	Hani
hnn			I	L	Hanunoo
hno			I	L	Hindko, Northern
hns			I	L	Hindustani, Caribbean
hnu			I	L	Hung
hoa			I	L	Hoava
hob			I	L	Mari (Madang Province)
hoc			I	L	Ho
hod			I	E	Holma
hoe			I	L	Horom
hoh			I	L	Hobyót
hoi			I	L	Holikachuk
hoj			I	L	Harauti
hol			I	L	Holu
hom			I	E	Homa
hoo			I	L	Holoholo
hop			I	L	Hopi
hor			I	E	Horo
hos			I	L	Ho Chi Minh City Sign Language
hot			I	L	Hote
hov			I	L	Hovongan
how			I	L	Honi
hoy			I	L	Holiya
hoz			I	L	Hozo
hpo			I	L	Hpon
hps			I	L	Hawai'i Pidgin Sign Language
hra			I	L	Hrangkhol
hre			I	L	Hre
hrk			I	L	Haruku
hro			I	L	Haroi
hrr			I	L	Horuru
hrt			I	L	Hértevin
hru			I	L	Hruso
hrv	hrv	hr	I	L	Croatian
hrz			I	L	Harzani
hsb	hsb		I	L	Sorbian, Upper
hsf			I	L	Huastec, Southeastern
hsh			I	L	Hungarian Sign Language
hsl			I	L	Hausa Sign Language
hsn			I	L	Chinese, Xiang
hss			I	L	Harsusi
hti			I	L	Hoti
hto			I	L	Huitoto, Minica
hts			I	L	Hadza
htu			I	L	Hitu
htx			I	A	Hittite, Middle
hub			I	L	Huambisa
huc			I	L	=/Hua
hud			I	L	Huaulu
hue			I	L	Huave, San Francisco Del Mar
huf			I	L	Humene
hug			I	L	Huachipaeri
huh			I	L	Huilliche
hui			I	L	Huli
huj			I	L	Hmong, Northern Guiyang
huk			I	L	Hulung
hul			I	L	Hula
hum			I	L	Hungana
hun	hun	hu	I	L	Hungarian
huo			I	L	Hu
hup	hup		I	L	Hupa
huq			I	L	Tsat
hur			I	L	Halkomelem
hus			I	L	Huastec, Veracruz
hut			I	L	Humla
huu			I	L	Huitoto, Murui
huv			I	L	Huave, San Mateo Del Mar
huw			I	L	Hukumina
hux			I	L	Huitoto, Nüpode
huy			I	L	Hulaulá
huz			I	L	Hunzib
hva			I	L	Huastec, San Luís Potosí
hvc			I	L	Haitian Vodoun Culture Language
hve			I	L	Huave, San Dionisio Del Mar
hvk			I	L	Haveke
hvn			I	L	Sabu
hvv			I	L	Huave, Santa María Del Mar
hwa			I	L	Wané
hwc			I	L	Hawai'i Creole English
hwo			I	L	Hwana
hya			I	L	Hya
hye	hye	hy	I	L	Armenian
iai			I	L	Iaai
ian			I	L	Iatmul
iap			I	L	Iapama
iar			I	L	Purari
iba	iba		I	L	Iban
ibb			I	L	Ibibio
ibd			I	L	Iwaidja
ibe			I	L	Akpes
ibg			I	L	Ibanag
ibi			I	L	Ibilo
ibl			I	L	Ibaloi
ibm			I	L	Agoi
ibn			I	L	Ibino
ibo	ibo	ig	I	L	Igbo
ibr			I	L	Ibuoro
ibu			I	L	Ibu
iby			I	L	Ibani
ica			I	L	Ede Ica
ich			I	L	Etkywan
icl			I	L	Icelandic Sign Language
icr			I	L	Islander Creole English
ida			I	L	Idakho-Isukha-Tiriki
idb			I	L	Indo-Portuguese
idc			I	L	Idon
idd			I	L	Ede Idaca
ide			I	L	Idere
idi			I	L	Idi
ido	ido	io	I	C	Ido
idr			I	L	Indri
ids			I	L	Idesa
idt			I	L	Idaté
idu			I	L	Idoma
ifa			I	L	Ifugao, Amganad
ifb			I	L	Ifugao, Batad
ife			I	L	Ifè
iff			I	E	Ifo
ifk			I	L	Ifugao, Tuwali
ifm			I	L	Teke-Fuumu
ifu			I	L	Ifugao, Mayoyao
ify			I	L	Kallahan, Keley-I
igb			I	L	Ebira
ige			I	L	Igede
igg			I	L	Igana
igl			I	L	Igala
igm			I	L	Kanggape
ign			I	L	Ignaciano
igo			I	L	Isebe
igs			I	C	Interglossa
igw			I	L	Igwe
ihb			I	L	Iha Based Pidgin
ihi			I	L	Ihievbe
ihp			I	L	Iha
iii	iii	ii	I	L	Yi, Sichuan
ijc			I	L	Izon
ije			I	L	Biseni
ijj			I	L	Ede Ije
ijn			I	L	Kalabari
ijs			I	L	Ijo, Southeast
ike			I	L	Inuktitut, Eastern Canadian
iki			I	L	Iko
ikk			I	L	Ika
ikl			I	L	Ikulu
iko			I	L	Olulumo-Ikom
ikp			I	L	Ikpeshi
ikt			I	L	Inuktitut, Western Canadian
iku	iku	iu	M	L	Inuktitut
ikv			I	L	Iku-Gora-Ankwa
ikw			I	L	Ikwere
ikx			I	L	Ik
ikz			I	L	Ikizu
ila			I	L	Ile Ape
ilb			I	L	Ila
ile	ile	ie	I	C	Interlingue
ilg			I	L	Garig-Ilgar
ili			I	L	Ili Turki
ilk			I	L	Ilongot
ill			I	L	Iranun
ilo	ilo		I	L	Iloko
ilu			I	L	Ili'uun
ilv			I	L	Ilue
ilw			I	L	Talur
ime			I	L	Imeraguen
imi			I	L	Anamgura
iml			I	E	Miluk
imn			I	L	Imonda
imo			I	L	Imbongu
imr			I	L	Imroing
ims			I	A	Marsian
imy			I	A	Milyan
ina	ina	ia	I	C	Interlingua (International Auxiliary Language Association)
inb			I	L	Inga
ind	ind	id	I	L	Indonesian
ing			I	L	Degexit'an
inh	inh		I	L	Ingush
inj			I	L	Inga, Jungle
inl			I	L	Indonesian Sign Language
inm			I	A	Minaean
inn			I	L	Isinai
ino			I	L	Inoke-Yate
inp			I	L	Iñapari
ins			I	L	Indian Sign Language
int			I	L	Intha
inz			I	E	Ineseño
ior			I	L	Inor
iou			I	L	Tuma-Irumu
iow			I	E	Iowa-Oto
ipi			I	L	Ipili
ipk	ipk	ik	M	L	Inupiaq
ipo			I	L	Ipiko
iqu			I	L	Iquito
ire			I	L	Iresim
irh			I	L	Irarutu
iri			I	L	Irigwe
irk			I	L	Iraqw
irn			I	L	Irántxe
irr			I	L	Ir
iru			I	L	Irula
irx			I	L	Kamberau
iry			I	L	Iraya
isa			I	L	Isabi
isc			I	L	Isconahua
isd			I	L	Isnag
ise			I	L	Italian Sign Language
isg			I	L	Irish Sign Language
ish			I	L	Esan
isi			I	L	Nkem-Nkum
isl	isl	is	I	L	Icelandic
ism			I	L	Masimasi
isn			I	L	Isanzu
iso			I	L	Isoko
isr			I	L	Israeli Sign Language
ist			I	L	Istriot
isu			I	L	Isu (Menchum Division)
ita	ita	it	I	L	Italian
itb			I	L	Itneg, Binongan
ite			I	E	Itene
iti			I	L	Itneg, Inlaod
itk			I	L	Judeo-Italian
itl			I	L	Itelmen
itm			I	L	Itu Mbon Uzo
ito			I	L	Itonama
itr			I	L	Iteri
its			I	L	Isekiri
itt			I	L	Itneg, Maeng
itu			I	L	Itutang
itv			I	L	Itawit
itw			I	L	Ito
itx			I	L	Itik
ity			I	L	Itneg, Moyadan
itz			I	L	Itzá
ium			I	L	Iu Mien
ivb			I	L	Ibatan
ivv			I	L	Ivatan
iwk			I	L	I-Wak
iwm			I	L	Iwam
iwo			I	L	Iwur
iws			I	L	Iwam, Sepik
ixc			I	L	Ixcatec
ixi			I	L	Ixil, Nebaj
ixj			I	L	Ixil, Chajul
ixl			I	L	Ixil, San Juan Cotzal
iya			I	L	Iyayu
iyo			I	L	Mesaka
iyx			I	L	Yaka (Congo)
izh			I	L	Ingrian
izi			I	L	Izi-Ezaa-Ikwo-Mgbo
jaa			I	L	Jamamadí
jab			I	L	Hyam
jac			I	L	Jacalteco, Eastern
jad			I	L	Jahanka
jae			I	L	Yabem
jaf			I	L	Jara
jah			I	L	Jah Hut
jai			I	L	Jacalteco, Western
jaj			I	L	Zazao
jak			I	L	Jakun
jal			I	L	Yalahatan
jam			I	L	Jamaican Creole English
jao			I	L	Yanyuwa
jap			I	L	Jaruára
jaq			I	L	Yaqay
jar			I	L	Jarawa (Nigeria)
jas			I	L	Javanese, New Caledonian
jat			I	L	Jakati
jau			I	L	Yaur
jav	jav	jv	I	L	Javanese
jax			I	L	Malay, Jambi
jay			I	L	Jarnango
jaz			I	L	Jawe
jbe			I	L	Judeo-Berber
jbj			I	L	Arandai
jbn			I	L	Nafusi
jbo	jbo		I	C	Lojban
jbt			I	L	Jabutí
jbu			I	L	Jukun Takum
jcs			I	L	Jamaican Country Sign Language
jct			I	L	Judeo-Crimean Tatar
jda			I	L	Jad
jdg			I	L	Jadgali
jdt			I	L	Judeo-Tat
jeb			I	L	Jebero
jee			I	L	Jerung
jeg			I	L	Jeng
jeh			I	L	Jeh
jei			I	L	Yei
jek			I	L	Jeri Kuo
jel			I	L	Yelmek
jen			I	L	Dza
jer			I	L	Jere
jet			I	L	Manem
jeu			I	L	Jonkor Bourmataguil
jgb			I	E	Ngbee
jge			I	L	Judeo-Georgian
jgo			I	L	Ngomba
jhi			I	L	Jehai
jia			I	L	Jina
jib			I	L	Jibu
jic			I	L	Tol
jid			I	L	Bu
jie			I	L	Jilbe
jig			I	L	Djingili
jih			I	L	Shangzhai
jii			I	L	Jiiddu
jil			I	L	Jilim
jim			I	L	Jimi (Cameroon)
jio			I	L	Jiamao
jiq			I	L	Guanyinqiao
jit			I	L	Jita
jiu			I	L	Jinuo, Youle
jiv			I	L	Shuar
jiy			I	L	Jinuo, Buyuan
jkl			I	C	Jakelimotu
jko			I	L	Kubo
jku			I	L	Labir
jle			I	L	Ngile
jma			I	L	Dima
jmb			I	L	Zumbun
jmc			I	L	Machame
jmd			I	L	Yamdena
jmi			I	L	Jimi (Nigeria)
jml			I	L	Jumli
jmr			I	L	Kamara
jms			I	L	Mashi (Nigeria)
jmx			I	L	Mixtec, Western Juxtlahuaca
jna			I	L	Jangshung
jnd			I	L	Jandavra
jng			I	E	Yangman
jni			I	L	Janji
jnj			I	L	Yemsa
jnl			I	L	Rawat
jns			I	L	Jaunsari
job			I	L	Joba
jod			I	L	Wojenaka
jor			I	E	Jorá
jos			I	L	Jordanian Sign Language
jow			I	L	Jowulu
jpn	jpn	ja	I	L	Japanese
jpr	jpr		I	L	Judeo-Persian
jqr			I	L	Jaqaru
jra			I	L	Jarai
jrb	jrb		M	L	Judeo-Arabic
jrr			I	L	Jiru
jrt			I	L	Jorto
jru			I	L	Japrería
jsl			I	L	Japanese Sign Language
jua			I	L	Júma
jub			I	L	Wannu
juc			I	E	Jurchen
jud			I	L	Worodougou
juh			I	L	Hõne
juk			I	L	Wapan
jul			I	L	Jirel
jum			I	L	Jumjum
jun			I	L	Juang
juo			I	L	Jiba
jup			I	L	Hupdë
jur			I	L	Jurúna
jut			I	L	Jutish
juu			I	L	Ju
juw			I	L	Wãpha
juy			I	L	Juray
jvn			I	L	Javanese, Caribbean
jwi			I	L	Jwira-Pepesa
jya			I	L	Jiarong
jye			I	L	Arabic, Judeo-Yemeni
jyy			I	L	Jaya
kaa	kaa		I	L	Kara-Kalpak
kab	kab		I	L	Kabyle
kac	kac		I	L	Kachin
kad			I	L	Kadara
kae			I	E	Ketangalan
kag			I	L	Kajaman
kah			I	L	Kara (Central African Republic)
kai			I	L	Karekare
kaj			I	L	Jju
kak			I	L	Kallahan, Kayapa
kal	kal	kl	I	L	Kalaallisut
kam	kam		I	L	Kamba (Kenya)
kan	kan	kn	I	L	Kannada
kao			I	L	Xaasongaxango
kap			I	L	Bezhta
kaq			I	L	Capanahua
kas	kas	ks	I	L	Kashmiri
kat	kat	ka	I	L	Georgian
kau	kau	kr	M	L	Kanuri
kav			I	L	Katukína
kaw	kaw		I	A	Kawi
kax			I	L	Kao
kay			I	L	Kamayurá
kaz	kaz	kk	I	L	Kazakh
kba			I	E	Kalarko
kbb			I	L	Kaxuiâna
kbc			I	L	Kadiwéu
kbd	kbd		I	L	Kabardian
kbe			I	L	Kanju
kbf			I	E	Kakauhua
kbg			I	L	Khamba
kbh			I	L	Camsá
kbj			I	L	Kari
kbk			I	L	Koiari, Grass
kbl			I	L	Kanembu
kbm			I	L	Iwal
kbn			I	L	Kare (Central African Republic)
kbo			I	L	Keliko
kbp			I	L	Kabiyé
kbq			I	L	Kamano
kbr			I	L	Kafa
kbs			I	L	Kande
kbt			I	L	Abadi
kbu			I	L	Kabutra
kbv			I	L	Dera (Indonesia)
kbw			I	L	Kaiep
kbx			I	L	Ap Ma
kby			I	L	Kanuri, Manga
kbz			I	L	Duhwa
kca			I	L	Khanty
kcb			I	L	Kawacha
kcc			I	L	Lubila
kcd			I	L	Kanum, Ngkâlmpw
kce			I	L	Kaivi
kcf			I	L	Ukaan
kcg			I	L	Tyap
kch			I	L	Vono
kci			I	L	Kamantan
kcj			I	L	Kobiana
kck			I	L	Kalanga
kcl			I	L	Kela (Papua New Guinea)
kcm			I	L	Gula (Central African Republic)
kcn			I	L	Nubi
kco			I	L	Kinalakna
kcp			I	L	Kanga
kcq			I	L	Kamo
kcr			I	L	Katla
kcs			I	L	Koenoem
kct			I	L	Kaian
kcu			I	L	Kami (Tanzania)
kcv			I	L	Kete
kcw			I	L	Kabwari
kcx			I	L	Kachama-Ganjule
kcy			I	L	Korandje
kcz			I	L	Konongo
kda			I	E	Worimi
kdc			I	L	Kutu
kdd			I	L	Yankunytjatjara
kde			I	L	Makonde
kdf			I	L	Mamusi
kdg			I	L	Seba
kdh			I	L	Tem
kdi			I	L	Kumam
kdj			I	L	Karamojong
kdk			I	L	Numee
kdl			I	L	Tsikimba
kdm			I	L	Kagoma
kdn			I	L	Kunda
kdp			I	L	Kaningdon-Nindem
kdq			I	L	Koch
kdr			I	L	Karaim
kds			I	L	Lahu Shi
kdt			I	L	Kuy
kdu			I	L	Kadaru
kdv			I	L	Kado
kdw			I	L	Koneraw
kdx			I	L	Kam
kdy			I	L	Keder
kdz			I	L	Kwaja
kea			I	L	Kabuverdianu
keb			I	L	Kélé
kec			I	L	Keiga
ked			I	L	Kerewe
kee			I	L	Keres, Eastern
kef			I	L	Kpessi
keg			I	L	Tese
kei			I	L	Kei
kej			I	L	Kadar
kek			I	L	Kekchí
kel			I	L	Kela (Democratic Republic of Congo)
kem			I	L	Kemak
ken			I	L	Kenyang
keo			I	L	Kakwa
